text,type,label,tag_a,tag_b
我发现孩子刚才填的年级信息有点不对，晋级报名后还能改吗？,诗词、讲好中国故事,1,1,1
孩子之前初选的成绩哪里能查到？这对决赛有参考价值吗？,诗词、讲好中国故事,1,1,1
有没有决赛相关的备赛资料或者题库，我可以下载下来给孩子看看？,诗词、讲好中国故事,1,1,1
平台操作复杂吗？家里老人带孩子去，系统界面方便操作吗？,诗词、讲好中国故事,1,1,1
比赛前夕周末有人值班吗？如果有问题能不能及时响应？,诗词、讲好中国故事,1,1,1
我觉得这个参赛系统有点卡顿，去哪里反馈能改善一下？,诗词、讲好中国故事,1,1,1
请问今年可以只报名参加后面的展演吗？,诗词、讲好中国故事,1,1,1
孩子想直接参加总展演，可以单独报名吗？,诗词、讲好中国故事,1,1,1
前面的环节不参加，只报后面的展演可以吗？,诗词、讲好中国故事,1,1,1
能不能只报名城市擂台或总展演？,诗词、讲好中国故事,1,1,1
请问是否支持直接报名后续展演环节？,诗词、讲好中国故事,1,1,1
不参加初选复选，只报后面的展演可以吗？,诗词、讲好中国故事,1,1,1
今年展演可以跳级报名，只参加后面吗？,诗词、讲好中国故事,1,1,1
孩子时间有限，能否只报名后面的展演？,诗词、讲好中国故事,1,1,1
只报名参加线下总展演可以吗？,诗词、讲好中国故事,1,1,1
前面的比赛不参与，只报后面可以吗？,诗词、讲好中国故事,1,1,1
请问后面的展演能单独开放报名吗？,诗词、讲好中国故事,1,1,1
可以只报名参加最终的展演活动吗？,诗词、讲好中国故事,1,1,1
不参加前面筛选，直接参加展演可以吗？,诗词、讲好中国故事,1,1,1
只报后面的展演，需要什么条件？,诗词、讲好中国故事,1,1,1
今年能不能只参与后面的线下展演？,诗词、讲好中国故事,1,1,1
孩子想直接参加展演，不用走前面流程吗？,诗词、讲好中国故事,1,1,1
只报名后面环节，前面可以不参加吗？,诗词、讲好中国故事,1,1,1
请问展演可以单独报名，不用晋级吗？,诗词、讲好中国故事,1,1,1
不参加前面比赛，能直接报名后面吗？,诗词、讲好中国故事,1,1,1
只参加最终展演，该怎么报名？,诗词、讲好中国故事,1,1,1
可以跳过前面，只报后面的展演吗？,诗词、讲好中国故事,1,1,1
今年有没有只针对展演的单独报名？,诗词、讲好中国故事,1,1,1
孩子只想参加后面展演，可以吗？,诗词、讲好中国故事,1,1,1
不晋级能不能直接报名后面展演？,诗词、讲好中国故事,1,1,1
只报名后面的活动，前面不参与可以吗？,诗词、讲好中国故事,1,1,1
请问能否只报总展演，不用参加复选？,诗词、讲好中国故事,1,1,1
只参加后面展演，需要重新报名吗？,诗词、讲好中国故事,1,1,1
前面环节没时间，只报后面可以吗？,诗词、讲好中国故事,1,1,1
可以只报名参加线下展演环节吗？,诗词、讲好中国故事,1,1,1
全国总展演是按分数排名发奖，还是按比例评奖？,诗词、讲好中国故事,1,1,1
特等奖和一等奖的差距大吗？评分标准有什么不同？,诗词、讲好中国故事,1,1,1
总展演如果得奖，对初中分班或者以后特长生认定有帮助吗？,诗词、讲好中国故事,1,1,1
证书是国家级的还是地方级的？能作为综合素质评价的材料吗？,诗词、讲好中国故事,1,1,1
孩子如果没发挥好，会有优秀奖或者鼓励奖吗？,诗词、讲好中国故事,1,1,1
奖杯是全员都有，还是只有前几名才有？,诗词、讲好中国故事,1,1,1
获奖名单会上传到教育部相关网站吗？怎么证明真实性？,诗词、讲好中国故事,1,1,1
优秀指导老师奖需要我们家长申请，还是组委会直接评？,诗词、讲好中国故事,1,1,1
如果孩子表现特别突出，有额外加分或者直通更高一级比赛的通道吗？,诗词、讲好中国故事,1,1,1
奖项是现场直接颁奖，还是等活动全部结束后统一寄送？,诗词、讲好中国故事,1,1,1
奖品里有赞助商提供的礼品吗？大概值多少钱？,诗词、讲好中国故事,1,1,1
总展演现场有没有试麦或者彩排的时间？,诗词、讲好中国故事,1,1,1
比赛是当场亮分，还是赛后统一公布？,诗词、讲好中国故事,1,1,1
决赛现场有观众吗？家长能在下面看吗？,诗词、讲好中国故事,1,1,1
评委是现场提问，还是只听孩子朗诵？,诗词、讲好中国故事,1,1,1
孩子上台需要做自我介绍吗？时间算在比赛时间内吗？,诗词、讲好中国故事,1,1,1
如果是团队赛，是按团队总分还是个人分评奖？,诗词、讲好中国故事,1,1,1
现场有没有备赛区？大概需要提前多久入场？,诗词、讲好中国故事,1,1,1
比赛中间有没有休息时间？能不能给孩子送水？,诗词、讲好中国故事,1,1,1
现场有没有备选题目？还是必须按提交的题目来？,诗词、讲好中国故事,1,1,1
孩子比赛顺序是抽签决定吗？能申请调整顺序吗？,诗词、讲好中国故事,1,1,1
决赛有没有复活赛或者加赛环节？,诗词、讲好中国故事,1,1,1
决赛场地附近有推荐的酒店吗？组委会协议价是多少？,诗词、讲好中国故事,1,1,1
外地过来的家庭，有接送站或者大巴车统一安排吗？,诗词、讲好中国故事,1,1,1
现场有专门给孩子化妆、换衣服的地方吗？,诗词、讲好中国故事,1,1,1
午餐是在比赛场地吃还是自己解决？,诗词、讲好中国故事,1,1,1
现场会不会卖比赛的光盘或者照片？怎么收费？,诗词、讲好中国故事,1,1,1
比赛当天附近会不会堵车？有没有停车场？,诗词、讲好中国故事,1,1,1
现场有医务室吗？孩子如果不舒服怎么处理？,诗词、讲好中国故事,1,1,1
比赛当天的入场证怎么领取？需要带什么证件？,诗词、讲好中国故事,1,1,1
能不能带孩子的小弟弟妹妹进去看比赛？,诗词、讲好中国故事,1,1,1
现场有没有存包处？行李箱能带进去吗？,诗词、讲好中国故事,1,1,1
比赛结束当天还有晚宴或者联欢会吗？,诗词、讲好中国故事,1,1,1
晋级后，老师会给孩子做辅导吗？,诗词、讲好中国故事,1,1,1
决赛的题库范围变了吗？还需要准备哪些新内容？,诗词、讲好中国故事,1,1,1
能不能把往届冠军的视频发给我们参考一下？,诗词、讲好中国故事,1,1,1
决赛的服装有特定要求吗？必须要穿礼服吗？,诗词、讲好中国故事,1,1,1
背景音乐需要自己带U盘还是发邮件给你们？,诗词、讲好中国故事,1,1,1
孩子最近嗓子不舒服，现场有提供温水吗？,诗词、讲好中国故事,1,1,1
决赛会不会考飞花令？是抢答还是轮流答？,诗词、讲好中国故事,1,1,1
决赛评委喜欢哪种风格？是要激昂一点还是舒缓一点？,诗词、讲好中国故事,1,1,1
自我展示环节，时间到了会被叫停吗？,诗词、讲好中国故事,1,1,1
导师指导课能不能录屏或者录音回去复习？,诗词、讲好中国故事,1,1,1
决赛直播链接在哪里？能转发给亲戚看吗？,诗词、讲好中国故事,1,1,1
如果现场直播卡顿，有回放链接吗？,诗词、讲好中国故事,1,1,1
电子证书如果打不开怎么办？你们能补发吗？,诗词、讲好中国故事,0,1,1
线下赛后能查到具体的评委评语吗？,诗词、讲好中国故事,1,1,1
线下照片在哪里下载？是免费的吗？,诗词、讲好中国故事,1,1,1
报名时填的地址错了，证书还能寄到吗？,诗词、讲好中国故事,0,1,1
报名后的后续活动通知，是在公众号发还是短信通知？,诗词、讲好中国故事,1,1,1
比赛成绩如果不认同，能申请复核吗？,诗词、讲好中国故事,0,1,1
后续还有类似的诗词游学营吗？老学员有优惠吗？,诗词、讲好中国故事,1,1,1
如果这次拿了奖，下次参加能免初赛吗？,诗词、讲好中国故事,0,1,1
孩子要是想退出比赛，怎么办理退费？,诗词、讲好中国故事,1,1,1
请问孩子线下如果不晋级，会不会打击到自信心？,诗词、讲好中国故事,1,1,1
孩子线下没晋级的话，会不会有心理压力？,诗词、讲好中国故事,1,1,1
担心孩子线下没选上会难过，会不会影响积极性？,诗词、讲好中国故事,1,1,1
孩子如果线下没晋级，会不会觉得自己不够好？,诗词、讲好中国故事,1,1,1
请问线下没晋级对孩子心理影响大吗？,诗词、讲好中国故事,1,1,1
孩子很在意结果，线下不晋级会不会受打击？,诗词、讲好中国故事,1,1,1
线下没晋级的话，孩子会不会不想再参加了？,诗词、讲好中国故事,1,1,1
孩子如果线下落选，会不会有挫败感？,诗词、讲好中国故事,1,1,1
线下晋级率高吗,诗词、讲好中国故事,1,1,1
线下没晋级会不会让孩子觉得努力白费了？,诗词、讲好中国故事,1,1,1
孩子很期待，线下没晋级会不会很失落？,诗词、讲好中国故事,1,1,1
线下不晋级的话，会不会伤害孩子自尊心？,诗词、讲好中国故事,1,1,1
孩子心态不算强，线下没晋级会不会受影响？,诗词、讲好中国故事,1,1,1
请问线下没晋级会有鼓励机制吗？,诗词、讲好中国故事,1,1,1
孩子努力很久，线下没晋级会不会打击热情？,诗词、讲好中国故事,1,1,1
线下没晋级会不会让孩子变得不自信？,诗词、讲好中国故事,1,1,1
孩子如果线下没晋级，家长该怎么安慰？,诗词、讲好中国故事,1,1,1
线下不晋级的话，孩子会不会有心理落差？,诗词、讲好中国故事,1,1,1
请问线下没晋级的孩子会有参与证书吗？,诗词、讲好中国故事,1,1,1
孩子很想晋级，没选上会不会很难过？,诗词、讲好中国故事,1,1,1
线下没晋级会不会影响孩子对诗词的兴趣？,诗词、讲好中国故事,1,1,1
孩子比较敏感，线下落选会不会受打击？,诗词、讲好中国故事,1,1,1
请问线下不晋级对孩子来说算挫折吗？,诗词、讲好中国故事,1,1,1
孩子很看重这次比赛，线下没晋级会不会受挫？,诗词、讲好中国故事,1,1,1
线下没晋级会不会让孩子不敢再上台？,诗词、讲好中国故事,1,1,1
孩子努力准备了，线下没晋级会不会委屈？,诗词、讲好中国故事,1,1,1
请问线下没晋级的孩子会得到鼓励吗？,诗词、讲好中国故事,1,1,1
孩子第一次参加，线下不晋级会不会有阴影？,诗词、讲好中国故事,1,1,1
线下没晋级会不会打击孩子学习的动力？,诗词、讲好中国故事,1,1,1
线下指导老师是谁呀,诗词,1,1,
今年彭敏老师会来吗 ,诗词,1,1,
今年还可以和陈更合照吗,诗词,1,1,
请问今年诗词少年总展演在哪个城市举办？,诗词,1,1,
想了解全国总展演的举办城市是哪里？,诗词,1,1,
麻烦问一下诗词少年总决赛在哪个城市？,诗词,1,1,
总展演确定在哪个城市了吗？,诗词,1,1,
请问孩子晋级后要去哪个城市参加总展演？,诗词,1,1,
想知道全国总展演的具体城市。,诗词,1,1,
诗词少年总展演是在哪个省市举行？,诗词,1,1,
请问总展演地点定在哪个城市？,诗词,1,1,
想确认一下今年总展演的举办城市。,诗词,1,1,
总决赛是在哪个城市进行？,诗词,1,1,
请问总展演在本市还是外地城市？,诗词,1,1,
想问问总展演举办城市公布了吗？,诗词,1,1,
孩子要去哪个城市参加全国总展演？,诗词,1,1,
请问诗词少年总展演在什么地方举行？,诗词,1,1,
总展演的城市是固定的还是每年更换？,诗词,1,1,
想了解总展演所在城市及场地信息。,诗词,1,1,
请问今年总决赛在哪个城市举办？,诗词,1,1,
总展演城市会提前多久公布？,诗词,1,1,
想知道总展演城市的具体位置。,诗词,1,1,
请问总展演在哪个城市，方便提前规划吗？,诗词,1,1,
诗词少年全国总展演在哪个城市举行？,诗词,1,1,
想确认总展演城市是否已经确定。,诗词,1,1,
麻烦告知今年诗词少年总展演的举办城市。,诗词,1,1,
请问今年总展演在哪个城市，几月份？,诗词,1,1,
